rank,rel_path,suffix,size_bytes,source_kind,score,keyword_hits,excerpt
667,qaic_core/benchmark/ai_trade_benchmark_model.py,.py,3995,SUPPORTING_PROMPT_CONTEXT,30,human_review|review_required|decision,"""""""Typed model for the human-review-only AI trading tools benchmark."""""" from __future__ import annotations from dataclasses import asdict, dataclass, field from datetime import datetime, timezone from enum import Enum from typing import Any SAFETY_MARKERS = ( ""HUMAN_REVIEW_ONLY"", ""NO_BROKER"", ""NO_ORDER"", ""NO_SIZING"", ""NO_AUTO_SIGNAL_COPY"", ""NO_FINANCIAL_ADVICE"", ""NO_SECRET"", ""NO_APPS_SCRIPT"", ""NO_CLASP"", ""DRY_RUN_DEFAULT"", ""APPLY_REQUIRES_EXPLICIT_FLAG"", ""GOOGLE_CREDENTIALS_OUTSIDE_REPO"", ) class BenchmarkDecision(str, Enum): INSPIRE = ""INSPIRE"" MONITOR = ""MONITOR"" IGNORE = ""IGNORE"" REVIEW_REQUIRED = ""REVIEW_REQUIRED"" BLOCKED = ""BLOCKED"" class BenchmarkCategory(str, Enum): CHARTING = ""CHARTING"" MARKET_ANALYTICS = ""MARKET_ANALYTICS"" ONCHAIN_ANALYTICS = ""ONCHAIN_ANALYTICS"" RESEARCH = ""RESEARCH"" TRADING_AUTOMATION = ""TRADING_AUTOMATION"" TRADINGVIEW_INDICATORS = ""TRADINGVIEW_INDICATORS"" @dat"
668,mvp_qaic_py/release/operator_release_pack.py,.py,4309,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"from __future__ import annotations import json from datetime import datetime, timezone from pathlib import Path from typing import Any from mvp_qaic_py.operator.operator_decision_gate import ( build_operator_decision_gate, render_operator_decision_gate_markdown, ) def build_operator_release_pack( *, operator: str = ""JULIEN"", decision: str = ""GO_LOCAL_OPERATOR_OUTPUT_PACK"", ) -> dict[str, Any]: gate = build_operator_decision_gate(operator=operator, decision=decision) gate_ok = gate[""status""] == ""OK_P86_OPERATOR_DECISION_GATE_GO"" return { ""step"": ""P87_OPERATOR_RELEASE_PACK_FAST_FUSE"", ""status"": ""OK_P87_OPERATOR_RELEASE_PACK_READY"" if gate_ok else ""BLOCKED_P87_RELEASE_PACK"", ""created_at"": datetime.now(timezone.utc).isoformat(), ""operator"": operator, ""decision"": decision, ""gate_status"": gate[""status""], ""pack_status"": gate[""pack_status""], ""bridge_status"": gate[""bridge_status""], ""contract_stat"
669,MVP_QAIC_PY_BENCHMARK_LAYER/qaic_core/benchmark/ai_trade_benchmark_sheets.py,.py,5285,SUPPORTING_PROMPT_CONTEXT,30,human_review|review_required|decision,"""""""Pure one-tab Sheets contract and gated payload builders. This module deliberately contains no Google client or network code. """""" from __future__ import annotations from dataclasses import asdict from pathlib import Path from typing import Any, Iterable from .ai_trade_benchmark_model import BenchmarkDecision, BenchmarkRun ALLOWED_TAB = ""️ BENCHMARK_AI_TRADE"" ALLOWED_TABS = [ALLOWED_TAB] FORBIDDEN_TABS = [ ""BENCHMARK_AI_TRADE_TOOLS"", ""BENCHMARK_AI_TRADE_SOURCES"", ""BENCHMARK_AI_TRADE_FEATURE_GAPS"", ""BENCHMARK_AI_TRADE_REVIEW_QUEUE"", ""BENCHMARK_AI_TRADE_RUN_LOG"", ] # Lower-case aliases are part of the serialized cockpit contract vocabulary. allowed_tabs = ALLOWED_TABS forbidden_tabs = FORBIDDEN_TABS class SheetsContractError(ValueError): pass def assert_no_forbidden_tabs(tabs: Iterable[str]) -> None: forbidden = sorted(set(tabs).intersection(FORBIDDEN_TABS)) if forbidden: raise SheetsCont"
670,MVP_QAIC_PY_BENCHMARK_LAYER/qaic_core/benchmark/ai_trade_benchmark_model.py,.py,3995,SUPPORTING_PROMPT_CONTEXT,30,human_review|review_required|decision,"""""""Typed model for the human-review-only AI trading tools benchmark."""""" from __future__ import annotations from dataclasses import asdict, dataclass, field from datetime import datetime, timezone from enum import Enum from typing import Any SAFETY_MARKERS = ( ""HUMAN_REVIEW_ONLY"", ""NO_BROKER"", ""NO_ORDER"", ""NO_SIZING"", ""NO_AUTO_SIGNAL_COPY"", ""NO_FINANCIAL_ADVICE"", ""NO_SECRET"", ""NO_APPS_SCRIPT"", ""NO_CLASP"", ""DRY_RUN_DEFAULT"", ""APPLY_REQUIRES_EXPLICIT_FLAG"", ""GOOGLE_CREDENTIALS_OUTSIDE_REPO"", ) class BenchmarkDecision(str, Enum): INSPIRE = ""INSPIRE"" MONITOR = ""MONITOR"" IGNORE = ""IGNORE"" REVIEW_REQUIRED = ""REVIEW_REQUIRED"" BLOCKED = ""BLOCKED"" class BenchmarkCategory(str, Enum): CHARTING = ""CHARTING"" MARKET_ANALYTICS = ""MARKET_ANALYTICS"" ONCHAIN_ANALYTICS = ""ONCHAIN_ANALYTICS"" RESEARCH = ""RESEARCH"" TRADING_AUTOMATION = ""TRADING_AUTOMATION"" TRADINGVIEW_INDICATORS = ""TRADINGVIEW_INDICATORS"" @dat"
671,MVP_QAIC_PY_BENCHMARK_LAYER/qaic_core/benchmark/ai_trade_benchmark_cli.py,.py,4890,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"""""""Offline CLI for the P59C AI trade benchmark."""""" from __future__ import annotations import argparse import csv import json from dataclasses import asdict from datetime import datetime, timezone from pathlib import Path from typing import Sequence from .ai_trade_benchmark_model import BenchmarkRun, SafetyContract from .ai_trade_benchmark_seed import baseline_tools from .ai_trade_benchmark_sheets import ALLOWED_TAB, build_apply_payload, build_sheets_dry_run_plan def create_run(run_id: str | None = None) -> BenchmarkRun: resolved = run_id or datetime.now(timezone.utc).strftime(""P59C-%Y%m%dT%H%M%SZ"") return BenchmarkRun(resolved, baseline_tools()) def write_local_outputs(output_dir: str | Path, run: BenchmarkRun) -> tuple[Path, Path, Path]: output = Path(output_dir) output.mkdir(parents=True, exist_ok=True) csv_path = output / ""BENCHMARK_AI_TRADE.csv"" json_path = output / ""P59C_BENCHMARK_A"
672,06_REPORTS/P78_PYTHON_LIVE_LOCAL_SMOKE_20260621_151931/cli_stderr.txt,.txt,836,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"python.exe : {""broker_called"": false, ""cli_version"": ""mvp_qaic.local_mvp_cli.v1"", ""error"": ""JSONDecodeError"", ""human_decision_only"": true, ""message"": ""Expecting value: line 1 column 1 (char 0)"", ""no_order_no_sizing"": true, ""order_created"": false, ""safety_markers"": [""LOCAL_MVP_CLI_ONLY"", ""EXPLICIT_INPUT_JSON_REQUIRED"", ""LIVE_READONLY"", ""HUMAN_REVIEW_ONLY"", ""NO_GOOGLE_LIVE_WRITE"", ""NO_SHEET_WRITE"", ""NO_BROKER"", ""NO_ORDER"", ""NO_SIZING"", ""NO_SECRET"", ""NO_REAL_NETWORK_BY_DEFAULT"", ""EXPLICIT_OUTPUT_DIR_REQUIRED_FOR_WRITE""], ""sizing_created"": false, ""status"": ""ERROR""} Au caractère Ligne:2 : 10 + $out = & python @cliArgs 2>&1 + ~~~~~~~~~~~~~~~~~~~~~~ + CategoryInfo : NotSpecified: ({""broker_called...atus"": ""ERROR""}:String) [], RemoteException + FullyQualifiedErrorId : NativeCommandError"
673,06_REPORTS/P78R_PYTHON_LIVE_LOCAL_SMOKE_SIZING_PREVIEW_20260621_152233/cli_stderr.txt,.txt,836,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"python.exe : {""broker_called"": false, ""cli_version"": ""mvp_qaic.local_mvp_cli.v1"", ""error"": ""JSONDecodeError"", ""human_decision_only"": true, ""message"": ""Expecting value: line 1 column 1 (char 0)"", ""no_order_no_sizing"": true, ""order_created"": false, ""safety_markers"": [""LOCAL_MVP_CLI_ONLY"", ""EXPLICIT_INPUT_JSON_REQUIRED"", ""LIVE_READONLY"", ""HUMAN_REVIEW_ONLY"", ""NO_GOOGLE_LIVE_WRITE"", ""NO_SHEET_WRITE"", ""NO_BROKER"", ""NO_ORDER"", ""NO_SIZING"", ""NO_SECRET"", ""NO_REAL_NETWORK_BY_DEFAULT"", ""EXPLICIT_OUTPUT_DIR_REQUIRED_FOR_WRITE""], ""sizing_created"": false, ""status"": ""ERROR""} Au caractère Ligne:2 : 10 + $out = & python @cliArgs 2>&1 + ~~~~~~~~~~~~~~~~~~~~~~ + CategoryInfo : NotSpecified: ({""broker_called...atus"": ""ERROR""}:String) [], RemoteException + FullyQualifiedErrorId : NativeCommandError"
674,06_REPORTS/P75_BRIDGE_SELECTOR_READONLY_20260621_141646/P75B_NEXT_PACK_SPEC.md,.md,1018,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"outputs - P75B_SHEETS_CONTRACT_MAP.md - P75B_SHEETS_CONTRACT_MAP.csv - P75B_FIELD_MAPPING.csv - P75B_BRIDGE_SAFETY_RULES.md - P75B_NEXT_GATE.md - P75B_SUMMARY.json ## Proposed tabs/contracts - INPUT_TRADE_PLAN_REVIEW - DECISION_JOURNAL_IMPORT - OPERATOR_REVIEW_IMPORT - RUNTIME_STATUS_VIEW - HUMAN_APPROVAL_GATE ## Required rules - human_review_only=true - no_order_no_sizing=true - no_broker=true - no_auto_apply=true - no_live_write_until_future_gate=true - imported rows must keep run_id, signal_id, generated_at, source_file, evidence_path ## Next after P75B P75C_APPS_SCRIPT_DRYRUN_IMPORT_GATE_DESIGN_ONLY, only if P75B contract map is approved."
675,06_REPORTS/P75B_SHEETS_READONLY_CONTRACT_MAP_20260621_142127/P75B_SUMMARY.json,.json,1597,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"{ ""status"": ""OK_P75B_SHEETS_READONLY_CONTRACT_MAP_READY_LOCAL_ONLY"", ""repo_path"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY"", ""branch"": ""master"", ""head"": ""667281c"", ""head_full"": ""667281cc1c5671f8bed9ea772de65ee78f28b3ec"", ""remote_head_ok"": true, ""remote_p71_tag_ok"": true, ""p75_status"": ""OK_P75_BRIDGE_SELECTOR_READONLY_READY"", ""p75_selected_next_step"": ""P75B_SHEETS_READONLY_CONTRACT_MAP_PACK"", ""tab_contract_count"": 5, ""field_mapping_count"": 30, ""safety_rule_count"": 7, ""selected_tabs"": [ ""INPUT_TRADE_PLAN_REVIEW"", ""DECISION_JOURNAL_IMPORT"", ""OPERATOR_REVIEW_IMPORT"", ""RUNTIME_STATUS_VIEW"", ""HUMAN_APPROVAL_GATE"" ], ""local_contract_only"": true, ""google_api_called"": false, ""google_live_write"": false, ""sheet_write"": false, ""apps_script_execution"": false, ""clasp_called"": false, ""bigquery_write"": false, ""source_edit"": false, ""commit_created"":"
676,06_REPORTS/P74_HUMAN_OPERATOR_REVIEW_PACK_20260621_140916/P74_SUMMARY.json,.json,1534,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"{ ""status"": ""OK_P74_HUMAN_OPERATOR_REVIEW_PACK_READY_LOCAL_ONLY"", ""repo_path"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY"", ""branch"": ""master"", ""head"": ""667281c"", ""head_full"": ""667281cc1c5671f8bed9ea772de65ee78f28b3ec"", ""remote_head_ok"": true, ""remote_p71_tag_ok"": true, ""p73_status"": ""OK_P73_FINAL_RELEASE_SEAL_HANDOFF_LOCAL"", ""p73_local_mvp_ready"": true, ""p73_final_release_handoff_ready"": true, ""p72r5_status"": null, ""p72r5_cli_exit"": null, ""p72r5_cli_status"": null, ""p72r5_journal_written"": null, ""p72r5_review_pack_written"": null, ""p72r5_mock_transport_used"": null, ""p72r5_real_network_confirmed_false"": null, ""p72r5_broker_called"": null, ""p72r5_order_created"": null, ""p72r5_sizing_created"": null, ""p74_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P74_HUMAN_OPERATOR_REV"
677,06_REPORTS/P74_HUMAN_OPERATOR_REVIEW_PACK_20260621_140916/P74_EVIDENCE_INDEX.json,.json,3491,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P73_FINAL_RELEASE_SEAL_HANDOFF_20260621_140306\\P73_FINAL_SUMMARY.json"", ""p73_handoff"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P73_FINAL_RELEASE_SEAL_HANDOFF_20260621_140306\\P73_FINAL_HANDOFF.md"", ""p73_quickstart"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P73_FINAL_RELEASE_SEAL_HANDOFF_20260621_140306\\P73_OPERATOR_QUICKSTART.md"", ""p73_manifest"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P73_FINAL_RELEASE_SEAL_HANDOFF_20260621_140306\\P73_FINAL_MANIFEST.json"", ""p72r5_dir"": ""G:\\Mon Drive\\ðŸ‘¥ JULIEN [Perso]\\ðŸ“ˆ Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P72"
678,06_REPORTS/P74R_HUMAN_OPERATOR_REVIEW_PACK_REPAIRED_20260621_141206/P74R_EVIDENCE_INDEX.json,.json,4068,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P73_FINAL_RELEASE_SEAL_HANDOFF_20260621_140306\\P73_FINAL_SUMMARY.json"", ""p73_handoff"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P73_FINAL_RELEASE_SEAL_HANDOFF_20260621_140306\\P73_FINAL_HANDOFF.md"", ""p73_quickstart"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P73_FINAL_RELEASE_SEAL_HANDOFF_20260621_140306\\P73_OPERATOR_QUICKSTART.md"", ""p73_manifest"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P73_FINAL_RELEASE_SEAL_HANDOFF_20260621_140306\\P73_FINAL_MANIFEST.json"", ""p72r5_dir_discovered"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS"
679,06_REPORTS/P72_OPERATOR_SMOKE_RELEASE_CANDIDATE_20260621_133821/trade_plan_input.json,.json,289,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|risk,"{ ""signal_id"": ""P72_SMOKE_BTC_001"", ""risk_guard"": ""HUMAN_REVIEW_ONLY,NO_BROKER,NO_ORDER,NO_SIZING"", ""asset"": ""BTC"", ""entry_price"": 67200, ""tp1"": 70000, ""tp2"": 73500, ""tp3"": 78000, ""stop_loss"": 65000, ""invalidation_level"": 65000 }"
680,06_REPORTS/P72R_OPERATOR_SMOKE_RELEASE_CANDIDATE_REPAIR_20260621_134153/trade_plan_input.json,.json,290,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|risk,"{ ""signal_id"": ""P72R_SMOKE_BTC_001"", ""risk_guard"": ""HUMAN_REVIEW_ONLY,NO_BROKER,NO_ORDER,NO_SIZING"", ""asset"": ""BTC"", ""entry_price"": 67200, ""tp1"": 70000, ""tp2"": 73500, ""tp3"": 78000, ""stop_loss"": 65000, ""invalidation_level"": 65000 }"
681,06_REPORTS/P72R5_OPERATOR_SMOKE_STRICT_MOCK_SEAL_20260621_135909/trade_plan_input.json,.json,286,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|risk,"{ ""signal_id"": ""P72R5_SMOKE_BTC_001"", ""risk_guard"": ""HUMAN_REVIEW_ONLY,NO_BROKER,NO_ORDER,NO_SIZING"", ""asset"": ""BTC"", ""entry_price"": 67200, ""tp1"": 70000, ""tp2"": 73500, ""tp3"": 78000, ""stop_loss"": 65000, ""invalidation_level"": 65000 }"
682,06_REPORTS/P72R4_OPERATOR_SMOKE_RELEASE_CANDIDATE_PYTHON_UTF8_20260621_135454/trade_plan_input.json,.json,286,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|risk,"{ ""signal_id"": ""P72R4_SMOKE_BTC_001"", ""risk_guard"": ""HUMAN_REVIEW_ONLY,NO_BROKER,NO_ORDER,NO_SIZING"", ""asset"": ""BTC"", ""entry_price"": 67200, ""tp1"": 70000, ""tp2"": 73500, ""tp3"": 78000, ""stop_loss"": 65000, ""invalidation_level"": 65000 }"
683,06_REPORTS/P72R3_OPERATOR_SMOKE_RELEASE_CANDIDATE_NO_BOM_20260621_135016/trade_plan_input.json,.json,286,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|risk,"{ ""signal_id"": ""P72R3_SMOKE_BTC_001"", ""risk_guard"": ""HUMAN_REVIEW_ONLY,NO_BROKER,NO_ORDER,NO_SIZING"", ""asset"": ""BTC"", ""entry_price"": 67200, ""tp1"": 70000, ""tp2"": 73500, ""tp3"": 78000, ""stop_loss"": 65000, ""invalidation_level"": 65000 }"
684,06_REPORTS/P72R2_OPERATOR_SMOKE_RELEASE_CANDIDATE_REPAIR_20260621_134553/trade_plan_input.json,.json,291,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|risk,"{ ""signal_id"": ""P72R2_SMOKE_BTC_001"", ""risk_guard"": ""HUMAN_REVIEW_ONLY,NO_BROKER,NO_ORDER,NO_SIZING"", ""asset"": ""BTC"", ""entry_price"": 67200, ""tp1"": 70000, ""tp2"": 73500, ""tp3"": 78000, ""stop_loss"": 65000, ""invalidation_level"": 65000 }"
685,06_REPORTS/P72R2_OPERATOR_SMOKE_RELEASE_CANDIDATE_REPAIR_20260621_134553/cli_stderr.txt,.txt,591,SUPPORTING_PROMPT_CONTEXT,30,json|human_review|decision,"{""broker_called"": false, ""cli_version"": ""mvp_qaic.local_mvp_cli.v1"", ""error"": ""JSONDecodeError"", ""human_decision_only"": true, ""message"": ""Unexpected UTF-8 BOM (decode using utf-8-sig): line 1 column 1 (char 0)"", ""no_order_no_sizing"": true, ""order_created"": false, ""safety_markers"": [""LOCAL_MVP_CLI_ONLY"", ""EXPLICIT_INPUT_JSON_REQUIRED"", ""LIVE_READONLY"", ""HUMAN_REVIEW_ONLY"", ""NO_GOOGLE_LIVE_WRITE"", ""NO_SHEET_WRITE"", ""NO_BROKER"", ""NO_ORDER"", ""NO_SIZING"", ""NO_SECRET"", ""NO_REAL_NETWORK_BY_DEFAULT"", ""EXPLICIT_OUTPUT_DIR_REQUIRED_FOR_WRITE""], ""sizing_created"": false, ""status"": ""ERROR""}"
686,05_EXPORTS/P162_LOCAL_PRIVATE_OPERATOR_HANDOFF_OR_DEV_STOP_20260623_154739/P162_DEV_STOP_DECISION.md,.md,820,REAL_CASE_CORRECTION_CHAIN_REFERENCE,30,gem|decision|no broker,"AIC local private prompt patch chain is sealed. ## Stop recommendation `DEV_STOP_RECOMMENDED=True` Reason: P161 sealed the local private release after the real GEM case smoke and patched prompt runtime validation. No P160B review pack is required. No rollback is required. ## Allowed after this point - Manual operator use of the local private prompt workflow. - New batch only if it has a new explicit objective, such as public prep, operator shortcut, UI polish, or next real GEM case review. ## Not allowed in this sealed lane - No automatic GEM response apply. - No Google Sheets write. - No public deploy. - No Apps Script / CLASP. - No broker / order / sizing. ## Final status `OK_P162_LOCAL_PRIVATE_OPERATOR_HANDOFF_OR_DEV_STOP_READY_TO_SEAL`"
687,05_EXPORTS/P157_PROMPT_PATCH_CANDIDATE_REVIEW_OR_APPLY_GATE_20260623_141418/P157_SUMMARY.json,.json,1202,CURRENT_RUNTIME_CONTRACT_REFERENCE,30,portfolio|json|human_review|review_required|P132|P133|path_prompt_bonus,"{ ""status"": ""P157_PROMPT_PATCH_CANDIDATE_REVIEW_READY_ONLY"", ""prompt_source_id"": ""P132_P133_PORTFOLIO_MULTIMODAL_REVIEW"", ""source_p156_status"": ""P156_PROMPT_PATCH_CANDIDATE_READY_REVIEW_ONLY"", ""source_p156_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P156_PROMPT_PATCH_CANDIDATE_OR_STOP_AFTER_HUMAN_REVIEW_20260623_160539"", ""patch_candidate_found"": true, ""patch_candidate_created"": true, ""patch_candidate_text_length"": 408, ""patch_candidate_line_count"": 15, ""patch_safe_for_review"": true, ""unsafe_marker_count"": 0, ""unsafe_markers"": [], ""required_safe_hint_count"": 1, ""apply_allowed"": false, ""apply_now_yes_count"": 0, ""prompt_source_modified"": false, ""google_sheets_write"": false, ""public_deploy"": false, ""human_review_required"": true, ""blocker_count"": 0, ""blockers"": [], ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\"
688,05_EXPORTS/P157_PROMPT_PATCH_CANDIDATE_REVIEW_OR_APPLY_GATE_20260623_141418/P157_PROMPT_PATCH_CANDIDATE_REVIEW_REPORT.json,.json,1202,CURRENT_RUNTIME_CONTRACT_REFERENCE,30,portfolio|json|human_review|review_required|P132|P133|path_prompt_bonus,"{ ""status"": ""P157_PROMPT_PATCH_CANDIDATE_REVIEW_READY_ONLY"", ""prompt_source_id"": ""P132_P133_PORTFOLIO_MULTIMODAL_REVIEW"", ""source_p156_status"": ""P156_PROMPT_PATCH_CANDIDATE_READY_REVIEW_ONLY"", ""source_p156_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P156_PROMPT_PATCH_CANDIDATE_OR_STOP_AFTER_HUMAN_REVIEW_20260623_160539"", ""patch_candidate_found"": true, ""patch_candidate_created"": true, ""patch_candidate_text_length"": 408, ""patch_candidate_line_count"": 15, ""patch_safe_for_review"": true, ""unsafe_marker_count"": 0, ""unsafe_markers"": [], ""required_safe_hint_count"": 1, ""apply_allowed"": false, ""apply_now_yes_count"": 0, ""prompt_source_modified"": false, ""google_sheets_write"": false, ""public_deploy"": false, ""human_review_required"": true, ""blocker_count"": 0, ""blockers"": [], ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\"
689,05_EXPORTS/P150_PUBLIC_PREP_SELECTOR_OR_STOP_20260623_132354/P150_PUBLIC_PREP_SELECTOR.md,.md,1080,EXPORT_ARCHIVE_REFERENCE,30,gem|decision|no broker,t `STOP_WAIT_HUMAN_DECISION` - `P150B_LOCAL_PRIVATE_RELEASE_PACK` — Release pack local privé — rec=True — next `P150B_LOCAL_PRIVATE_RELEASE_PACK` - `P150A_REAL_GEM_RESPONSE_IMPORT` — Importer une vraie réponse GEM — rec=False — next `P150A_REAL_GEM_RESPONSE_IMPORT` - `P150_PUBLIC_PREP_NO_DEPLOY` — Préparation public sans déploiement — rec=False — next `P150_PUBLIC_PREP_NO_DEPLOY` - `P150C_SHEETS_WRITE_GATE_AFTER_EXPLICIT_GO` — Future Sheet write gate — rec=False — next `P150C_SHEETS_WRITE_GATE_AFTER_EXPLICIT_GO` ## Safety - Selector only - No Sheet write - No public deploy - No Apps Script / CLASP - No broker/order/sizing - Future Sheet write requires explicit GO - Future public deploy requires explicit GO
690,05_EXPORTS/P150_PUBLIC_PREP_SELECTOR_OR_STOP_20260623_132354/P150_NEXT_OPTIONS.csv,.csv,1142,EXPORT_ARCHIVE_REFERENCE,30,gem|risk|decision,"at : empaqueter les preuves P140-P149, runbook, commandes launch et état safety avant tout public."",False,False,LOW,P150B_LOCAL_PRIVATE_RELEASE_PACK P150A_REAL_GEM_RESPONSE_IMPORT,Importer une vraie réponse GEM,P1,False,""Utile pour remplacer la fixture P145, mais mieux après release pack local."",False,False,LOW,P150A_REAL_GEM_RESPONSE_IMPORT P150_PUBLIC_PREP_NO_DEPLOY,Préparation public sans déploiement,P1,False,""Préparer la séparation contenu public / backend privé, sans tunnel ni déploiement."",False,False,MEDIUM,P150_PUBLIC_PREP_NO_DEPLOY P150C_SHEETS_WRITE_GATE_AFTER_EXPLICIT_GO,Future Sheet write gate,P2,False,Réservé à un GO explicite séparé ; pas nécessaire pour le cockpit local privé.,True,False,HIGH,P150C_SHEETS_WRITE_GATE_AFTER_EXPLICIT_GO"
